label,pred,x,y
5,7,-0.0027831,-0.0021642265
9,7,-0.0030647493,-0.007373493
6,6,-0.0007506879,-0.0012256532
9,8,-0.004339301,-0.001243843
1,2,0.010076052,0.004492814
4,4,0.00328315,-0.007919601
2,3,0.0049959393,-0.0028532662
5,4,0.0039764936,-0.009138149
7,8,-0.010071218,-0.008803382
2,5,0.00018189581,-0.0034260235
1,2,0.006075624,0.0074940156
6,5,0.001571593,-0.008190938
8,7,-0.0034188488,-0.0032566886
7,7,-0.0020214398,0.0017996548
9,2,0.0055635227,0.0013237032
7,8,-0.0064468756,-0.0045719463
2,3,0.0025388682,0.0046253353
7,7,-0.0035295775,-0.008250864
10,10,-0.013828965,0.0057191565
2,3,0.020017149,-0.006064627
7,7,-0.0069267815,-0.017421786
6,7,-0.0033094857,-0.010172008
9,4,0.0012640477,0.0022681805
6,5,1.7625756e-05,-0.009043782
7,8,-0.0035537288,0.0014624266
5,3,0.008818538,-0.0027639633
7,6,-0.00079736183,-0.010963835
9,10,-0.008878611,0.0073091015
10,9,-0.00539273,0.005252269
7,9,-0.008565729,0.000100221376
8,9,-0.005887644,0.0007962162
4,6,-0.0029713677,-0.019725055
4,4,0.013788208,-0.014393413
6,6,-0.001877029,-0.01255498
4,6,-0.0023593858,-0.009179579
8,8,-0.005430773,-0.004931148
2,3,0.011365213,-0.009617427
3,5,0.00041968553,-0.00515482
10,8,-0.002952587,0.004867452
2,3,0.0028262574,0.00055249716
8,7,-0.002916664,-0.0044946745
1,2,0.011575161,0.0026499776
1,3,0.008037051,-0.005653981
4,5,0.0013708589,-0.0060197785
3,2,0.009479343,-0.004383167
9,9,-0.010107634,0.008657179
5,6,0.0009501365,-0.018594522
6,4,0.002516643,-0.005202575
2,4,0.001594274,-0.00030599636
8,4,0.0027790908,-0.0030082797
7,7,-0.0035783597,-0.003864548
3,6,-0.00012255445,-0.006878657
2,5,0.0038935095,-0.015623383
7,6,-0.0017947934,-0.00548741
6,8,-0.009445934,-0.011918546
9,7,-0.0032852092,-0.008808056
2,3,0.007205402,-0.005431509
3,4,0.0056280964,-0.010060827
5,4,0.0060653943,-0.006117798
5,2,0.008815506,-0.00025867496
6,7,-0.003253486,-0.011366044
2,2,0.0074120606,0.0033221724
6,6,-0.00015483529,-0.011299215
1,3,0.0058241063,-0.0039077224
3,4,0.0025861766,-0.004503041
10,10,-0.00984751,0.0079722395
7,7,-0.005898662,-0.009500588
2,2,0.0042971214,0.0022062133
8,8,-0.0059844865,-0.002153536
2,3,0.0028010185,-0.0016981044
5,6,-0.00090193667,-0.007130809
8,6,-0.0013091936,0.00089829677
9,5,0.000308202,-0.0088631995
1,3,0.007000649,-0.0045277397
4,6,-0.0006149741,-0.01292314
1,2,0.007716315,0.0005663753
6,6,-0.00024163208,-0.0062608556
8,9,-0.013450061,-0.0009183305
5,8,-0.0040283757,-0.004236821
3,3,0.007382998,-0.007186708
10,8,-0.004416472,-0.0054637855
7,8,-0.006317236,-0.005451356
4,8,-0.010820734,-0.012632514
8,8,-0.012327566,-0.01190297
6,8,-0.007120737,-0.0049523627
5,2,0.005758141,0.0020081226
9,6,-0.0018948995,-0.008012225
2,4,0.0016750296,-0.0040667932
10,7,-0.005909814,-0.012077483
3,3,0.016419243,-0.016593114
10,7,-0.0039883093,-0.0042424877
1,1,0.021892749,0.010152009
8,9,-0.013048678,-0.006739808
4,3,0.01043653,-0.006628681
3,5,0.002596421,-0.011102104
4,4,0.0021967406,-0.00528363
3,3,0.0035180154,0.0017030388
3,2,0.004753727,0.0023003744
2,3,0.0031762447,0.0029490974
3,4,0.004162844,-0.0063705435
3,3,0.0067944573,-0.003913304
2,3,0.004587656,0.0006329446
10,9,-0.0039648823,0.0011380309
8,4,0.0016452821,-0.0045886254
4,4,0.0012715554,-0.006211857
10,5,0.000108642525,-0.004826467
5,3,0.013811132,-0.005433962
4,3,0.011244694,-0.009927258
3,2,0.00971512,-0.00046963556
9,9,-0.0049238657,0.0037399717
8,9,-0.008915466,-0.005091355
2,2,0.013034997,-0.003944351
3,2,0.012130406,0.0011640259
10,5,0.00011014721,-0.007389622
5,9,-0.004762133,-0.00018269451
6,6,-0.0013935056,-0.013815963
10,6,-0.0015435556,0.004886359
5,4,0.0016099933,-0.0027647528
3,3,0.006500167,-0.0054811286
9,8,-0.005970928,-0.0026314147
7,5,-0.0003611319,-0.00087296
5,3,0.0074359756,-0.0060642846
5,3,0.00607543,-0.0062182466
6,8,-0.006962182,-0.0069026747
9,10,-0.018576633,0.0011533181
9,9,-0.007566553,0.0040059057
7,4,0.0016718209,-0.0036292276
9,7,-0.0040085474,-0.009428541
3,4,0.0057187285,-0.013421371
8,9,-0.010473017,0.0019878417
7,5,-8.979161e-05,-0.004093383
10,8,-0.003032479,0.0018121565
4,4,0.0031300073,-0.003508621
10,10,-0.012699837,0.0049863663
4,7,-0.0032520022,-0.007965736
7,6,-0.00017799255,-0.011314738
6,6,-0.0006661873,-0.009424235
8,7,-0.002808639,-0.0046745515
5,5,0.0008584337,-0.006625288
8,8,-0.0054530445,-0.006164168
9,7,-0.0077736857,-0.013102395
7,6,-0.0021116,-0.011986419
2,5,0.00027376294,0.0024948777
10,9,-0.004239257,0.008832376
3,4,0.0073203538,-0.013566608
10,7,-0.0033367416,-0.0019824533
9,3,0.0046392363,0.0012037532
2,3,0.009127506,-0.003836345
10,9,-0.016725527,0.0035473108
9,8,-0.012185967,-0.008132557
4,6,-0.00076280645,-0.0031024935
5,3,0.00396935,0.006238757
1,4,0.0063595567,-0.011994226
7,6,-0.003511083,-0.014285206
1,2,0.0088683935,0.0030013311
8,6,-0.001182558,-0.0083777895
9,8,-0.0035331198,0.0040835133
5,8,-0.0060958574,-0.008905092
1,3,0.0062918356,1.5018061e-05
8,6,-0.0010183548,-0.007978741
10,9,-0.012805888,-0.0024683916
5,5,0.0006140733,-0.0053194477
8,6,-0.0006810139,-0.006871418
10,8,-0.0074253506,-0.008265625
3,8,-0.004356788,-0.0030595902
3,3,0.011487208,-0.008034751
2,4,0.0071237674,-0.009330994
6,3,0.006641297,0.00015622127
6,5,0.002722532,-0.009822661
9,4,0.007813665,-0.011370814
5,5,0.0006551144,-0.00896278
2,3,0.0069133313,0.00025155392
2,3,0.015272584,-0.009575819
1,2,0.009013014,-0.0017587304
3,5,0.0010613432,-0.00317098
1,2,0.026305486,0.016692214
5,4,0.0029702103,-0.0036548371
5,2,0.0112267835,-0.0053375685
3,4,0.0063104555,-0.0066752285
10,9,-0.01607503,-0.0017102432
5,4,0.0067806724,-0.011021959
5,6,-0.00084204023,-0.0015988096
3,7,-0.0034372087,-0.009825327
5,5,0.0001535263,-0.005345479
1,3,0.0033076212,-0.0016329391
4,3,0.00925702,-0.004480904
9,7,-0.004849776,-0.0070443805
2,2,0.026702505,-0.0002889251
4,4,0.0015290619,-0.0032009364
8,8,-0.0050920374,-0.0015558525
4,8,-0.004872317,-0.0054416126
10,8,-0.0051646177,-0.0018764988
6,3,0.010341764,-0.0038967791
9,8,-0.010060541,-0.009122414
9,5,0.00018132522,0.0002884805
3,6,-0.00039753533,-0.0032684112
2,4,0.00340397,-0.0060974206
10,5,-9.8323944e-05,0.0039575184
2,2,0.012042849,-0.00042912122
9,9,-0.0045877923,0.0013180515
2,3,0.00979392,-0.0046768445
4,8,-0.0051267357,-0.0011551951
7,6,-0.00190888,-0.008015361
8,4,0.0007687881,0.0020624076
5,2,0.015495586,-0.00036984702
10,7,-0.0018218665,-0.0007549473
5,4,0.0034555874,-0.0039154044
8,8,-0.007043393,-0.005418499
4,3,0.008012674,-0.0056127263
9,4,0.0010499178,-0.005055687
5,5,0.0011169917,-0.009806581
6,7,-0.008725644,-0.021740278
5,5,0.0012553734,-0.014940569
3,2,0.010125379,-0.004030719
7,7,-0.0038215918,-0.0070018866
3,3,0.004391046,0.0035815868
2,3,0.0066895466,-0.0009285341
5,5,0.004010093,-0.016188832
2,4,0.0022239918,-0.0063950494
2,4,0.00444762,-0.005473869
5,3,0.013057447,-0.004646868
3,2,0.009606788,-0.0010389523
5,3,0.004446843,-0.0026900098
7,5,0.00019558176,-0.0026518595
3,2,0.010716349,-0.0019784025
2,4,0.0032206592,-0.010649628
10,10,-0.007832586,0.005101738
8,8,-0.0049584373,-0.006010589
6,7,-0.0048148697,-0.008998554
5,7,-0.0033662976,-0.005245544
6,5,3.9441697e-05,-0.005200895
4,5,-0.00046134862,-0.004843061
10,2,0.006162144,0.010556667
2,4,0.005928695,-0.008889917
6,6,-0.0012667633,-0.0069833966
2,4,0.0035925787,-0.013265624
6,6,-0.0013420497,-0.012949671
4,3,0.003549147,-0.002363356
3,2,0.004783961,0.0029964535
7,4,0.003656672,-0.004793148
9,8,-0.00493961,-0.006573574
4,6,-0.0009358553,0.00031653847
7,5,0.000867384,-0.010876585
9,9,-0.0088648265,0.00023702193
7,6,-0.0009007611,-0.0052860305
9,9,-0.01179434,-0.0030492835
5,4,0.0032877699,-0.008753805
8,8,-0.003621004,0.0033868887
6,7,-0.004756813,-0.007568394
9,8,-0.006306355,-0.010080793
10,7,-0.0034451708,-0.004016771
9,6,-0.0010663754,-0.006100972
1,3,0.021352975,-0.015994254
8,8,-0.0048939683,-0.0069375252
5,3,0.008237086,-0.0060422346
6,6,-0.00018520326,0.0038734702
9,6,-0.0014162438,-0.0059085917
5,6,-0.001084521,-0.0031814675
7,6,-0.0022472253,-0.007955388
1,2,0.0026570633,0.007361827
2,4,0.0014259071,-0.0017108746
9,8,-0.0060961596,-0.0065884097
6,6,-0.0013724774,-0.010653974
7,5,-0.000372746,-0.0036043017
1,2,0.011219848,-0.0018123758
6,4,0.0065795016,-0.012013437
3,4,0.005292754,-0.013385501
1,3,0.008809435,-0.0040893485
5,5,0.0004570769,-0.0025260928
5,7,-0.00218259,-0.00096260477
4,4,0.0070805117,-0.012906323
4,2,0.01223722,0.002366816
8,3,0.0018406484,2.4424296e-05
3,3,0.002797601,0.0002842607
2,3,0.007350389,-0.0028753811
8,6,-0.0008263545,-0.010069483
9,8,-0.0034680848,-0.0036349862
10,9,-0.009333775,0.0011804736
10,9,-0.008662293,0.00054612337
5,4,0.004424033,-0.01003525
7,5,0.00062129815,-0.007818966
3,4,0.002782814,0.0023020017
8,8,-0.009067104,-0.0058628344
4,6,-0.0018614059,-0.0048438353
10,9,-0.006151033,0.0029748993
5,5,0.0004312696,-0.010967
8,7,-0.0028223386,-0.006440684
3,3,0.004499681,0.0010700828
3,2,0.020325985,-0.010207585
6,7,-0.008140093,-0.017766658
3,3,0.005534631,-0.0034183748
3,3,0.0047515114,-0.0003798425
5,4,0.00214462,-0.007336897
4,2,0.008154706,0.0033234064
3,6,-0.00096387044,-0.0027074239
7,8,-0.008141078,-0.0058984803
1,2,0.007933461,0.0056692394
2,3,0.0046200478,0.0018900542
1,1,0.027334379,0.0084857475
4,5,0.0015058616,-0.0061007375
7,6,-0.0006679254,-0.016107453
2,2,0.004994573,0.0030165997
2,2,0.018253505,0.0052552917
7,6,-0.0014360471,-0.0046273265
4,4,0.006606114,-0.012222292
7,7,-0.008802107,-0.014483661
7,7,-0.0044947225,-0.009547336
9,6,0.00034384723,0.019592054
4,4,0.0011526607,-0.0031942094
2,2,0.01354356,-0.0040441216
2,4,0.00092875573,0.0010362974
6,6,-0.0012211337,-0.0076574744
6,8,-0.0035789916,-0.0033973358
1,2,0.008487823,0.0056292918
6,6,-0.001074433,0.004579748
10,7,-0.0019438977,-0.0047961297
2,3,0.010360159,-0.0034826507
10,8,-0.0028632698,0.0010512981
10,8,-0.0015405642,0.009936768
4,7,-0.002012435,-0.004544405
5,7,-0.00581557,-0.013417487
3,4,0.0140548665,-0.0134100495
5,4,0.00030855087,-0.0018542466
1,2,0.00566898,0.0012939149
7,6,-0.0009668292,-0.00731883
4,3,0.0067670075,-0.007880497
7,7,-0.0060550687,-0.010221092
7,3,0.0042860955,0.00095093326
3,2,0.007912054,0.0003871537
1,2,0.020697886,0.0030217634
1,4,0.0077257436,-0.009871477
10,9,-0.004412684,0.0029235082
4,5,0.0020070556,-0.016656425
10,8,-0.0049096933,-0.0012474232
7,4,0.00036239644,0.00080060336
5,3,0.008042384,-0.007394335
2,8,-0.0022793307,0.00020226502
8,7,-0.0069223577,-0.009425579
5,5,-0.00073194096,-0.0024362756
2,2,0.008748189,0.00020229458
2,4,0.005011351,-0.008716752
4,3,0.0065894416,-0.006941837
10,9,-0.01021417,0.0010924968
2,3,0.015458466,-0.0050646807
9,7,-0.0035895994,-0.007467445
1,8,-0.0036410054,-0.0028201148
2,5,0.00075149565,-0.0058282735
5,4,0.0012284432,-0.000575822
8,5,-0.0007349003,-0.0026309881
6,6,-0.00044599027,-0.0023503224
4,3,0.007008808,-0.0046347547
5,5,0.00070228346,-0.0032436384
5,5,-0.0003904501,0.00058235246
7,6,-0.000544388,-0.002287326
7,4,0.0010187181,-0.0039899084
7,9,-0.006565348,-0.00037784703
1,4,0.0015624207,0.0012804909
1,2,0.016130928,-0.00034058015
6,9,-0.009152321,-0.0009186178
2,3,0.005006584,0.00204159
9,8,-0.0033703924,0.0045166984
4,3,0.0038826256,-0.0024461828
5,2,0.004194355,0.002838004
9,6,-0.00033860462,-0.00012633689
2,3,0.009660724,-0.003070233
5,1,0.016409278,0.0059545473
8,7,-0.0032046658,-0.007409767
4,6,-0.00019269876,-0.01110346
6,3,0.004102311,0.00030620157
8,8,-0.0071900254,-0.009328255
6,7,-0.005549717,-0.011307187
9,6,-0.0017685754,-0.0032945473
4,3,0.0051748394,-0.0039204285
8,7,-0.0056257765,-0.012496417
3,3,0.008901456,-0.007237805
6,6,-0.0026608172,-0.014355484
8,9,-0.009068909,-0.0010390932
2,3,0.0041578603,0.0005466096
4,8,-0.0047852206,-0.0034257588
2,6,-0.0007922805,8.43755e-05
1,1,0.011083518,0.008464351
5,5,0.0007502392,-0.005400673
7,6,-0.0008468352,-0.0063788914
8,7,-0.0020949403,-0.0019676303
10,8,-0.005014602,-0.0027568205
2,5,-0.00063377846,-0.005030078
7,7,-0.0047895135,-0.013310016
2,3,0.015151025,-0.006950997
7,5,0.006304614,-0.026659157
8,9,-0.01273511,0.00018437437
7,8,-0.008624591,-0.0068756305
2,4,0.0034252778,-0.0049125664
4,5,-0.00016008822,-0.00811735
4,3,0.005991097,-0.0016630489
8,5,0.00078532775,-0.008096589
9,7,-0.0037312359,-0.005606129
6,6,-0.0011459792,-0.0069283913
6,8,-0.007564446,-0.0042550946
10,9,-0.006828516,0.0029344545
9,8,-0.0064396216,-0.0036696335
4,4,0.006836614,-0.018175298
10,6,-0.0019681586,-0.008163751
4,3,0.012568841,-0.00604689
5,3,0.0045899334,-0.0011957181
6,7,-0.0028242606,-0.008647393
8,4,0.0046130763,-0.006387676
5,5,0.00041175509,-0.006443942
8,7,-0.00348647,-0.00717943
2,3,0.0025847715,0.0018259421
5,7,-0.003330145,-0.0056211906
9,9,-0.013662247,-0.0016547223
6,6,-0.00030551074,-0.010356013
3,2,0.009882304,0.0009003054
8,9,-0.012905485,-0.0027586739
7,8,-0.0045216014,-0.0029447742
6,8,-0.004259755,-0.0040195137
7,7,-0.006233247,-0.010744239
10,4,0.0012028062,-0.0026050715
3,2,0.010990103,-0.0013058233
1,3,0.006248966,-0.0009996141
6,7,-0.0022645732,-0.0011585183
2,4,0.008974954,-0.012436613
1,2,0.014701141,-0.0018376927
4,4,0.0039333166,-0.0078132115
3,3,0.0055684317,-0.0017704448
1,3,0.007051498,-0.00078862254
8,4,0.004864003,-0.011548136
9,7,-0.003389589,-0.0019332619
7,7,-0.0027090108,-0.0019421644
5,4,0.0036515284,-0.004580659
9,7,-0.0031429818,-0.0041106683
3,4,0.0032533447,-0.0042640828
10,9,-0.0059624384,0.0038805539
8,8,-0.006158936,-0.0063797077
2,2,0.005960893,0.0020460824
7,7,-0.0029206127,-0.005910938
8,7,-0.0026398331,-0.006400222
7,9,-0.0068974863,-0.0016613913
3,3,0.005642948,-0.0021153095
5,4,0.00438391,-0.011003169
7,9,-0.009340179,-0.0035849833
7,8,-0.009867228,-0.01060076
6,8,-0.0069074873,-0.0054042405
10,9,-0.015167991,-0.0006275779
9,9,-0.01167146,0.0003252012
4,3,0.0073941615,-0.0047224737
10,9,-0.008359255,0.0061573447
7,8,-0.003307047,7.6509365e-05
1,2,0.007610421,0.008683989
6,6,-0.0015013634,-0.0065388987
10,9,-0.006032031,-0.000587988
6,2,0.0077638747,0.005401352
6,4,0.00562048,-0.0065470915
9,7,-0.0018161783,-0.0027599228
8,7,-0.0047970973,-0.008048634
6,3,0.0058185547,-0.0069310814
8,5,-5.0145427e-05,-0.0063176476
9,6,-0.0012997503,-0.0032990263
7,7,-0.004465321,-0.011257572
6,6,-0.0011916491,-0.008146078
6,4,0.002071215,-0.0046703145
6,6,-0.0016854865,-0.01670655
8,7,-0.003235099,-0.008324856
10,8,-0.0042280303,0.0013483347
1,3,0.0035176778,-0.0016559522
8,6,-0.0018071291,-0.004200961
2,5,-0.00037439665,0.0039882152
9,8,-0.0069685127,-0.0056283353
4,9,-0.006102333,-0.000109121676
7,4,0.0059727253,-0.010639802
6,5,0.0003920054,-0.009430468
6,4,0.0028331862,-0.0076048365
4,3,0.014046309,-0.005717271
4,6,-0.0012153224,-0.0034477534
5,3,0.0048733135,-0.003487873
7,5,-1.5016155e-05,-0.0053041484
10,10,-0.013093167,0.004909168
6,6,-0.0017831794,-0.0072684046
3,3,0.0040261406,-0.00023565054
2,3,0.0057129087,-0.0018699409
3,4,0.003169977,-0.0072491216
5,3,0.006289567,-0.0042602257
4,7,-0.002612566,-0.0032930318
6,4,0.0039642006,-0.009323041
9,10,-0.006297213,0.00965088
4,3,0.0055929055,-0.002390477
6,7,-0.0031884466,-0.0017164535
10,5,0.00018367116,-0.00014502798
1,2,0.014007099,0.0028343676
2,2,0.009302395,-0.00022899543
8,8,-0.0043215286,-0.0011355453
3,4,0.02059339,-0.021276737
8,5,-0.00026351257,0.001528585
10,9,-0.009124496,0.0008958477
1,2,0.0070414576,0.0032057208
5,4,0.0024335033,-0.005422499
10,9,-0.022418432,0.0051714494
7,6,-0.001654594,-0.0034155315
7,5,0.0026982808,-0.011336884
2,2,0.0065668114,0.0012515445
8,7,-0.0060865036,-0.011137218
3,3,0.010743648,-0.0069683935
3,3,0.011710857,-0.0054514343
8,9,-0.006003022,-0.0015691929
9,7,-0.00400486,-0.0061241863
6,5,0.0073888814,-0.022813594
8,3,0.0047738487,-0.004389952
8,7,-0.003092246,0.00043891044
10,5,-0.00049722404,-0.001960557
1,2,0.0051957886,0.006316146
7,8,-0.007585544,-0.006766442
7,8,-0.0060955747,-0.003905241
9,8,-0.00925591,-0.0069829556
6,8,-0.0065673995,-0.0044046165
2,2,0.010637458,0.0023213432
2,4,0.00036049864,-0.0038233916
7,7,-0.0065635773,-0.010244781
6,6,-0.0027231,-0.0120137
7,6,-0.0009124119,-0.008975519
10,8,-0.004887896,0.00050041545
1,2,0.008879852,-0.00041513846
3,2,0.008528825,0.0033856726
9,5,0.0008252068,-0.005734065
10,9,-0.008103772,0.0028767143
8,8,-0.005458687,0.0007469055
8,5,0.0008029112,-0.0074033826
1,2,0.008812464,-0.0023176055
5,5,-0.000305394,-0.0010061415
8,6,0.00019873705,-0.009166291
10,6,-0.0008477079,-0.0035979482
8,6,-0.0011541791,-0.012320168
5,2,0.0076607177,-0.0007622353
10,4,0.0009335827,-0.001620882
1,2,0.008167561,0.001216059
8,9,-0.0057406216,0.009778472
2,3,0.009796733,-0.009064517
3,4,0.0013844466,-0.0028643943
10,8,-0.0028137881,0.0023962162
2,3,0.005866931,-0.0031286771
10,8,-0.0062663606,-0.001793257
8,8,-0.0033392378,0.0052381665
7,8,-0.0039064866,-0.0036420822
10,8,-0.013728848,-0.008775158
3,3,0.0048137223,0.00059919216
2,5,0.001907775,-0.008129607
2,2,0.008768486,-0.0010810249
3,6,-0.0011611171,-0.0045606126
2,3,0.004150402,-0.003061845
5,5,0.0026488877,-0.009471774
9,9,-0.009790735,-0.001778062
9,8,-0.0035549025,-0.0026567609
8,3,0.0039336784,0.0004349817
10,9,-0.016235542,-0.0011017056
1,5,0.0024810927,-0.009169116
6,6,-0.0008445113,-0.008123061
6,8,-0.006353054,-0.0024093306
6,8,-0.004973125,-0.0064091133
3,3,0.0044243312,-0.003324141
7,8,-0.00478042,-0.0014614481
9,9,-0.015139015,-0.0059685386
4,4,0.0046038423,-0.0076293987
1,3,0.0041219983,0.003087998
3,8,-0.0029680217,0.0011374146
6,3,0.009655061,-0.0075397803
6,5,0.0010154893,-0.016591458
3,3,0.0060909316,-0.0057780743
2,3,0.0025347183,-0.0010888493
10,9,-0.014621523,8.68227e-05
4,6,-0.0012754602,0.003149676
4,3,0.005218501,-0.003394303
9,6,-0.0019122172,-0.0042084823
1,4,0.0017282701,0.0039493903
6,4,0.0037828397,-0.004910379
8,8,-0.0018951771,0.007795653
10,4,0.00044999536,0.004515973
10,7,-0.0043177647,-0.007312413
2,2,0.010674939,0.0070683854
3,5,0.00023054593,-0.009370474
8,6,-0.0014966736,-0.0071196994
6,7,-0.0076273414,-0.012445359
4,7,-0.004418348,-0.009008172
6,6,-0.00029744598,-0.0078059146
5,4,0.004346158,-0.0051900716
3,5,0.0019670196,-0.006628444
9,5,-0.00015178896,-0.002579011
10,4,0.0008762364,0.0047416664
6,5,-0.00042767936,-0.005825564
7,9,-0.0091414405,-0.0024052819
9,9,-0.00654592,0.0034236244
5,6,-0.001106599,-0.006460721
7,8,-0.006549835,-0.004453143
10,9,-0.0057876497,0.0038427266
2,2,0.01852206,0.000113750495
5,6,-0.0014370997,0.0012334656
5,4,0.004910675,-0.009369118
10,10,-0.01421991,0.0072499346
7,8,-0.0068501774,-0.0070554465
9,7,-0.0024505737,-0.0022922952
10,7,-0.0033075572,-0.0045412863
6,6,-0.00058177527,-0.012677767
6,7,-0.003957305,-0.010279071
4,4,0.005678939,-0.0062744454
10,7,-0.002282885,0.0022871639
1,1,0.019727116,0.009057789
9,9,-0.008870025,0.005574416
9,8,-0.0060288906,-0.0066860965
4,7,-0.0021309883,-0.0012501467
2,3,0.0067204596,-0.002830551
3,4,0.0063356254,-0.010516032
10,8,-0.0036837352,0.00028355423
10,7,-0.0030559266,-0.0014225408
8,9,-0.009617263,0.0014146754
5,4,0.0039318334,-0.007971573
10,7,-0.0019246731,-0.0029839266
9,9,-0.008438115,0.005656367
3,4,0.0021487228,-0.0030116197
2,8,-0.0058601606,-0.0024184566
8,7,-0.0037252714,-0.005350274
10,10,-0.014515092,0.004137827
1,4,0.003227471,-0.009153234
7,8,-0.0042785765,-0.0049181893
2,4,0.0069900365,-0.0083144335
8,6,-0.002477744,-0.008341027
8,4,0.0009985684,-0.00483278
6,3,0.003575493,-0.0034003214
1,5,0.0007276423,-0.0063227126
7,7,-0.0018139995,-0.0028740102
1,2,0.009271728,0.0024402633
7,8,-0.0052696858,-0.0036946137
6,7,-0.00518954,-0.015464892
8,4,0.002160782,-0.0072780824
3,3,0.006456872,-0.0024389268
5,4,0.0016520132,-0.0046938667
6,6,-0.0013320957,-0.018547332
1,2,0.006063915,0.0045946413
4,3,0.00967965,-0.0075166025
5,8,-0.006151723,-0.0055303564
5,4,0.003543373,-0.009281197
5,3,0.003233949,0.00015722703
6,7,-0.0044118077,-0.0075326622
3,3,0.009154773,-0.0038017042
4,3,0.008305119,-0.0043694824
7,7,-0.004390432,-0.006435503
7,7,-0.00287189,-0.0052117095
2,2,0.010338677,-0.002081548
1,2,0.005297544,0.0010970741
2,3,0.0061951433,-0.0006291022
3,4,0.0040490343,-0.010334906
9,9,-0.005697846,0.0011219055
8,7,-0.0041200877,-0.012653788
1,6,-0.0013132166,-0.0031191483
5,6,-0.0010481919,-0.0010789315
2,2,0.013425802,0.0027948872
2,4,0.0021824993,-0.0015383385
9,9,-0.00847116,0.0012026026
10,8,-0.00617723,-0.006804671
6,3,0.0097366,-0.009664483
4,5,0.0020757634,-0.014249039
2,3,0.0049947086,0.0046084607
3,5,0.0032921294,-0.010076561
9,6,-0.00073961396,-0.00013780018
2,3,0.0038260722,-0.0012399341
8,6,-0.0039137267,-0.014906589
6,5,0.00031710137,-0.004616219
5,7,-0.0022757493,0.00034271015
2,4,0.0039977035,-0.0043208245
6,7,-0.0014400772,0.00039091578
6,5,0.0021946437,-0.009706544
5,4,0.005446327,-0.007168681
2,4,0.00017124701,-0.00070422346
9,8,-0.0030358308,0.0048461203
7,8,-0.0032527868,0.00039754802
1,3,0.013818337,-0.005832868
4,4,0.0019238277,-0.0053592375
1,7,-0.0009799493,0.004689348
6,7,-0.0061651114,-0.00848198
10,7,-0.0018830157,-0.0009046064
6,6,-0.0016022474,-0.01747892
9,9,-0.0061854813,0.0011821984
4,3,0.0031675075,-0.0013514301
1,2,0.012454425,-0.005385997
6,3,0.004828587,-0.0005575748
1,4,0.002806708,0.000922842
1,3,0.006636118,-0.0009083615
7,4,0.0023060874,-0.0053201052
10,4,0.0011243979,-0.0027116453
5,4,0.0009569731,-0.00573335
10,9,-0.0072985995,0.0002860882
1,2,0.013370733,0.0041184807
9,8,-0.004549311,-0.00537248
3,3,0.007600029,-0.00087324524
3,4,0.004716248,-0.010690252
8,7,-0.0017088001,0.0029288
6,7,-0.003487879,-0.010343632
7,7,-0.0045529976,-0.009312301
6,4,0.0018361494,-0.0059404257
4,3,0.0075494694,-0.004660477
9,8,-0.0066699213,-0.0016610377
10,10,-0.012101474,0.0066107903
2,3,0.0063962336,-0.0012672469
8,8,-0.007004516,-0.003619497
8,6,-0.00067013025,-0.00794417
3,2,0.012674911,-0.0022392138
4,6,9.168395e-05,-0.011801699
7,4,0.0075070914,-0.012840615
7,4,0.005728281,-0.006442031
1,3,0.0016526903,0.010183004
6,3,0.0067335484,-0.006185245
5,6,-0.0016294145,-0.008581904
9,9,-0.008299837,0.0021905033
1,3,0.0036227033,0.001558754
6,6,-0.0013702603,-0.013946028
1,2,0.013094469,0.002853407
1,2,0.02153083,0.0018041554
7,5,-0.000860634,-0.0030008433
4,4,0.0033650864,-0.003355884
4,6,-0.0012331636,-0.005340685
9,8,-0.008036694,-0.0039363876
10,10,-0.011788428,0.013241194
7,7,-0.0034832535,-0.009491611
8,9,-0.012089098,0.005916376
7,8,-0.00707318,-0.004994517
7,4,0.00074644724,-0.0025971425
6,6,-0.0013729591,-0.011774506
8,7,-0.0037945737,-0.010506916
2,5,0.0010031123,-0.012357144
4,5,-0.00042468315,-0.005501367
7,7,-0.001878501,0.0010619578
10,4,0.0014288032,-0.0007381591
10,8,-0.0051641194,-0.0040450483
3,3,0.009628212,-0.0053514545
7,8,-0.004837953,-0.003776919
2,1,0.02349392,0.010541402
6,7,-0.0017867612,-0.0007363117
10,8,-0.005363507,-0.001613397
4,4,0.0049200878,-0.0048553287
8,7,-0.0050565563,-0.008614767
10,9,-0.004717525,0.001284441
9,4,0.0009820116,0.002753698
6,7,-0.003909031,-0.007634076
6,4,0.0026311195,-0.0077519948
9,7,-0.0032596753,-0.005471153
6,6,-0.0022219347,-0.02226259
4,4,0.0035764016,-0.00432268
8,7,-0.002128041,-0.0035686383
4,4,0.0026009358,-0.0046627023
4,3,0.0059980457,-0.001520565
4,3,0.011902254,-0.008510038
10,9,-0.005800855,-0.0004094747
1,2,0.0040744916,0.0033882498
4,3,0.008556177,-0.007773949
4,5,0.004846999,-0.012424786
8,8,-0.007829892,-0.0046567298
9,6,-0.0016477375,-0.0026997318
6,9,-0.0052210605,0.00251995
10,8,-0.005105907,0.00050228403
5,3,0.0059967036,-0.0009556597
3,4,0.004049757,-0.0053248648
9,8,-0.0057208524,-0.0055502187
6,8,-0.009461367,-0.0035162014
3,2,0.012096413,0.006979182
